	NCBI_ID	Database	BioSample	LCMS_file	Genome_label	Method	New_NCBI_ID	Downloaded
1632	JFDN01000000  	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000084781/raw/KoLRI027771_neg.mzXML	Umbilicaria muehlenbergii KoLRILF000956	genome	NaN	no
1678	2600255042	JGI_IMG_genome_ID	SAMN02436820	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202A/HM_1033_redo_BA4_01_45980.mzXML	Clostridium sp. KLE 1755	genome	NaN	no
1693	2588253729	JGI_IMG_genome_ID	SAMN00103275	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202A/HM_169_BE9_01_45974.mzXML	Parabacteroides sp. 31_2	genome	NaN	no
1721	646564561	JGI_IMG_genome_ID	SAMN00000718	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_122_BF12_01_46184.mzXML	Propionibacterium acnes SK137	genome	NaN	no
1723	648276713	JGI_IMG_genome_ID	SAMN00003364	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_138_BA6_01_46094.mzXML	Prevotella amnii CRIS 21A-A	genome	NaN	no
1781	2537561888	JGI_IMG_genome_ID	SAMN00828784	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_766_BA2_01_46090.mzXML	Peptostreptococcaceae sp. AS15	genome	NaN	no
1831	2600255042	JGI_IMG_genome_ID	SAMN02436820	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1033_BA4_01_45999.mzXML	Clostridium sp. KLE 1755	genome	NaN	no
1846	2588253729	JGI_IMG_genome_ID	SAMN00103275	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_169_BE9_01_46070.mzXML	Parabacteroides sp. 31_2	genome	NaN	no
1874	646564561	JGI_IMG_genome_ID	SAMN00000718	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203B/HM_122_GF12_01_46298.mzXML	Propionibacterium acnes SK137	genome	NaN	no
1876	648276713	JGI_IMG_genome_ID	SAMN00003364	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203B/HM_138_GA6_01_46207.mzXML	Prevotella amnii CRIS 21A-A	genome	NaN	no
1934	2537561888	JGI_IMG_genome_ID	SAMN00828784	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203B/HM_766_GA2_01_46203.mzXML	Peptostreptococcaceae sp. AS15	genome	NaN	no
2124	2600255042	JGI_IMG_genome_ID	SAMN02436820	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202A/HM_1033_BA4_01_46529.mzXML	Clostridium sp. KLE 1755	genome	NaN	no
2139	2588253729	JGI_IMG_genome_ID	SAMN00103275	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202A/HM_169_BE9_01_46602.mzXML	Parabacteroides sp. 31_2	genome	NaN	no
2167	646564561	JGI_IMG_genome_ID	SAMN00000718	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203A/HM_122_BF12_01_46968.mzXML	Propionibacterium acnes SK137	genome	NaN	no
2169	648276713	JGI_IMG_genome_ID	SAMN00003364	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203A/HM_138_BA6_01_46878.mzXML	Prevotella amnii CRIS 21A-A	genome	NaN	no
2227	2537561888	JGI_IMG_genome_ID	SAMN00828784	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203A/HM_766_BA2_01_46874.mzXML	Peptostreptococcaceae sp. AS15	genome	NaN	no
2277	2600255042	JGI_IMG_genome_ID	SAMN02436820	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1033_GA4_01_46626.mzXML	Clostridium sp. KLE 1755	genome	NaN	no
2292	2588253729	JGI_IMG_genome_ID	SAMN00103275	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_169_GE9_01_46699.mzXML	Parabacteroides sp. 31_2	genome	NaN	no
2320	646564561	JGI_IMG_genome_ID	SAMN00000718	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_122_GF12_01_46850.mzXML	Propionibacterium acnes SK137	genome	NaN	no
2322	648276713	JGI_IMG_genome_ID	SAMN00003364	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_138_GA6_01_46759.mzXML	Prevotella amnii CRIS 21A-A	genome	NaN	no
2380	2537561888	JGI_IMG_genome_ID	SAMN00828784	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_766_GA2_01_46755.mzXML	Peptostreptococcaceae sp. AS15	genome	NaN	no
2405	PRJNA158687	JGI_Genome_ID	SAMN02744079	ftp://massive.ucsd.edu/MSV000084954/peak/040220043.mzML	Chroococcidiopsis sp. PCC 6712	genome	NaN	no
2475	PRJNA476308	GenBank_accession	SAMN09429623	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample01.mzML	Control_1	metagenome	NaN	no
2476	PRJNA476308	ENA_NCBI_accession	SAMN09429624	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample02.mzML	Control_2	metagenome	NaN	no
2477	PRJNA476308	GenBank_accession	SAMN09429625	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample05.mzML	Control_5	metagenome	NaN	no
2478	PRJNA476308	ENA_NCBI_accession	SAMN09429626	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample06.mzML	Control_6	metagenome	NaN	no
2479	PRJNA476308	ENA_NCBI_accession	SAMN09429627	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample07.mzML	Control_7	metagenome	NaN	no
2480	PRJNA476308	ENA_NCBI_accession	SAMN09429628	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample08.mzML	Control_8	metagenome	NaN	no
2481	PRJNA476308	ENA_NCBI_accession	SAMN09429629	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample09.mzML	Control_9	metagenome	NaN	no
2482	PRJNA476308	ENA_NCBI_accession	SAMN09429630	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample10.mzML	Control_10	metagenome	NaN	no
2483	PRJNA476308	ENA_NCBI_accession	SAMN09429631	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample12.mzML	Control_12	metagenome	NaN	no
2484	PRJNA476308	GenBank_accession	SAMN09429632	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample13.mzML	Control_13	metagenome	NaN	no
2485	PRJNA476308	ENA_NCBI_accession	SAMN09429633	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample14.mzML	Control_14	metagenome	NaN	no
2486	PRJNA476308	ENA_NCBI_accession	SAMN09429634	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample15.mzML	Control_15	metagenome	NaN	no
2487	PRJNA476308	ENA_NCBI_accession	SAMN09429635	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample16.mzML	Control_16	metagenome	NaN	no
2488	PRJNA476308	ENA_NCBI_accession	SAMN09429636	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample18.mzML	As_18	metagenome	NaN	no
2489	PRJNA476308	ENA_NCBI_accession	SAMN09429637	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample19.mzML	As_19	metagenome	NaN	no
2490	PRJNA476308	ENA_NCBI_accession	SAMN09429638	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample20.mzML	As_20	metagenome	NaN	no
2491	PRJNA476308	GenBank_accession	SAMN09429639	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample22.mzML	As_22	metagenome	NaN	no
2492	PRJNA476308	ENA_NCBI_accession	SAMN09429640	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample26.mzML	 As_26	metagenome	NaN	no
2493	PRJNA476308	ENA_NCBI_accession	SAMN09429641	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample27.mzML	As_27	metagenome	NaN	no
2494	PRJNA476308	GenBank_accession	SAMN09429642	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample31.mzML	As_31	metagenome	NaN	no
2495	PRJNA476308	ENA_NCBI_accession	SAMN09429643	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample33.mzML	Cd_33	metagenome	NaN	no
2496	PRJNA476308	ENA_NCBI_accession	SAMN09429644	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample35.mzML	Cd_35	metagenome	NaN	no
2497	PRJNA476308	ENA_NCBI_accession	SAMN09429645	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample40.mzML	Cd_40	metagenome	NaN	no
2498	PRJNA476308	ENA_NCBI_accession	SAMN09429646	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample41.mzML	Cd_41	metagenome	NaN	no
2499	PRJNA476308	ENA_NCBI_accession	SAMN09429647	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample41%20(2).mzML	Cd_42	metagenome	NaN	no
2500	PRJNA476308	GenBank_accession	SAMN09429648	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample43.mzML	Cd_43	metagenome	NaN	no
2501	PRJNA476308	ENA_NCBI_accession	SAMN09429649	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample44.mzML	Cd_44	metagenome	NaN	no
2502	PRJNA476308	ENA_NCBI_accession	SAMN09429650 	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample45.mzML	Cd_45	metagenome	NaN	no
2503	PRJNA476308	ENA_NCBI_accession	SAMN09429651	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample46.mzML	Cd_46	metagenome	NaN	no
2504	PRJNA476308	ENA_NCBI_accession	SAMN09429652	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample47.mzML	Cd_47	metagenome	NaN	no
2505	PRJNA476308	ENA_NCBI_accession	SAMN09429653	ftp://massive.ucsd.edu/MSV000082891/ccms_peak/20170406_10431116_Metabolomics_Sample48.mzML	Cd_48	metagenome	NaN	no
2506	NZ_CP044407	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000085027/peak/B499_MSMS_1-A,2_01_17362.mzML	wmmb499	genome	NaN	no
3328	2751185442	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085085/peak/JB418_alone.mzXML	Pseudomonas psychrophila sp. JB418	genome	NaN	no
3329	2751185442	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085085/peak/JB418_1.mzXML	Pseudomonas psychrophila sp. JB418	genome	NaN	no
3330	2751185442	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085085/peak/JB418_2.mzXML	Pseudomonas psychrophila sp. JB418	genome	NaN	no
3331	2751185442	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085085/peak/JB418_3.mzXML	Pseudomonas psychrophila sp. JB418	genome	NaN	no
3332	SRR7448286	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A1_BA1_01_6287.mzXML	SC01_Caries	metagenome	NaN	no
3333	SRR7448282	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A3_BA3_01_6289.mzXML	SC05_Caries	metagenome	NaN	no
3334	SRR7448281	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A4_BA4_01_6290.mzXML	SC07_Caries	metagenome	NaN	no
3335	SRR7448284	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A5_BA5_01_6291.mzXML	SC09_Caries	metagenome	NaN	no
3336	SRR7448283	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A6_BA6_01_6292.mzXML	SC10_Caries	metagenome	NaN	no
3337	SRR7448280	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A7_BA7_01_6293.mzXML	SC11_Caries	metagenome	NaN	no
3338	SRR7448279	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A8_BA8_01_6294.mzXML	SC15_Caries	metagenome	NaN	no
3339	SRR7448325	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A9_BA9_01_6295.mzXML	SC16_Caries	metagenome	NaN	no
3340	SRR7448285	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A10_BA10_01_6296.mzXML	SC18_Caries	metagenome	NaN	no
3341	SRR7448297	GenBank_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C2_BC2_01_6314.mzXML	SC19_Healthy	genome	NaN	no
3342	SRR7448288	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A11_BA11_01_6297.mzXML	SC20_Caries	metagenome	NaN	no
3343	SRR7448287	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_A12_BA12_01_6298.mzXML	SC21_Caries	metagenome	NaN	no
3344	SRR7448324	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B1_BB1_01_6300.mzXML	SC22_Caries	metagenome	NaN	no
3345	SRR7448304	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C3_BC3_01_6315.mzXML	SC23_Healthy	metagenome	NaN	no
3346	SRR7448305	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C4_BC4_01_6316.mzXML	SC24_Healthy	metagenome	NaN	no
3347	SRR7448320	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B2_BB2_01_6301.mzXML	SC25_Caries	metagenome	NaN	no
3348	SRR7448319	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B3_BB3_01_6302.mzXML	SC26_Caries	metagenome	NaN	no
3349	SRR7448318	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B4_BB4_01_6303.mzXML	SC27_Caries	metagenome	NaN	no
3350	SRR7448315	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C5_BC5_01_6317.mzXML	SC28_Healthy	metagenome	NaN	no
3351	SRR7448314	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C6_BC6_01_6318.mzXML	SC29_Healthy	metagenome	NaN	no
3352	SRR7448308	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C7_BC7_01_6319.mzXML	SC30_Healthy	metagenome	NaN	no
3353	SRR7448317	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B5_BB5_01_6304.mzXML	SC31_Caries	metagenome	NaN	no
3354	SRR7448316	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B6_BB6_01_6305.mzXML	SC32_Caries	metagenome	NaN	no
3355	SRR7448307	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C8_BC8_01_6320.mzXML	SC33_Healthy	metagenome	NaN	no
3356	SRR7448302	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B7_BB7_01_6306.mzXML	SC34_Caries	metagenome	NaN	no
3357	SRR7448311	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C9_BC9_01_6321.mzXML	SC35_Healthy	metagenome	NaN	no
3358	SRR7448303	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B8_BB8_01_6307.mzXML	SC36_Caries	metagenome	NaN	no
3359	SRR7448300	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B9_BB9_01_6308.mzXML	SC37_Caries	metagenome	NaN	no
3360	SRR7448323	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B10_BB10_01_6309.mzXML	SC38_Caries	metagenome	NaN	no
3361	SRR7448322	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B11_BB11_01_6310.mzXML	SC39_Caries	metagenome	NaN	no
3362	SRR7448321	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_B12_BB12_01_6311.mzXML	SC40_Caries	metagenome	NaN	no
3363	SRR7448298	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C10_BC10_01_6322.mzXML	SC41_Healthy	metagenome	NaN	no
3364	SRR7448299	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C11_BC11_01_6323.mzXML	SC42_Healthy	metagenome	NaN	no
3365	SRR7448296	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C12_BC12_01_6324.mzXML	SC43_Healthy	metagenome	NaN	no
3366	SRR7448310	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D1_BD1_01_6326.mzXML	SC44_Healthy	metagenome	NaN	no
3367	SRR7448309	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D2_BD2_01_6327.mzXML	SC45_Healthy	metagenome	NaN	no
3368	SRR7448292	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D3_BD3_01_6328.mzXML	SC46_Healthy	metagenome	NaN	no
3369	SRR7448293	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D4_BD4_01_6329.mzXML	SC47_Healthy	metagenome	NaN	no
3370	SRR7448294	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D5_BD5_01_6330.mzXML	SC48_Healthy	metagenome	NaN	no
3371	SRR7448295	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D6_BD6_01_6331.mzXML	SC49_Healthy	metagenome	NaN	no
3372	SRR7448289	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D7_BD7_01_6332.mzXML	SC50_Healthy	metagenome	NaN	no
3373	SRR7448290	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D8_BD8_01_6333.mzXML	SC51_Healthy	metagenome	NaN	no
3374	SRR7448313	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D10_BD10_01_6335.mzXML	SC53_Healthy	metagenome	NaN	no
3375	SRR7448312	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D11_BD11_01_6336.mzXML	SC54_Healthy	metagenome	NaN	no
3376	SRR7448306	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_D12_BD12_01_6337.mzXML	SC55_Healthy	metagenome	NaN	no
3377	SRR7448291	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_E1_BE1_01_6339.mzXML	SC56_Healthy	metagenome	NaN	no
3378	SRR7448301	ENA_NCBI_accession	SAMN09489426	ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C1_BC1_01_6313.mzXML	SC17_Healthy	metagenome	NaN	no
3379	JAAHTG010000000	ENA_NCBI_accession	SAMN13939989	ftp://massive.ucsd.edu/MSV000085141/peak/MH_20140416_1MJP40_24.mzXML	MH_40_24	metagenome	NaN	no
3380	JAAHTH010000000	ENA_NCBI_accession	SAMN13939990	ftp://massive.ucsd.edu/MSV000085141/peak/MH_20140517_1MJP3_79_12.mzXML	MH_79_12	metagenome	NaN	no
3405	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_A1_B.mzXML	CNS615	genome	NaN	no
3406	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_A1_M.mzXML	CNS615	genome	NaN	no
3407	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_A1_E.mzXML	CNS615	genome	NaN	no
3408	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MS_B.mzXML	CNS615	genome	NaN	no
3409	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MS_M.mzXML	CNS615	genome	NaN	no
3410	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MS_E.mzXML	CNS615	genome	NaN	no
3411	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_R5_B.mzXML	CNS615	genome	NaN	no
3412	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_R5_M.mzXML	CNS615	genome	NaN	no
3413	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_R5_E.mzXML	CNS615	genome	NaN	no
3414	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_ISP2_B.mzXML	CNS615	genome	NaN	no
3415	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_ISP2_M.mzXML	CNS615	genome	NaN	no
3416	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_ISP2_E.mzXML	CNS615	genome	NaN	no
3417	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_LB_B.mzXML	CNS615	genome	NaN	no
3418	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_LB_M.mzXML	CNS615	genome	NaN	no
3419	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_LB_E.mzXML	CNS615	genome	NaN	no
3420	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MA_B.mzXML	CNS615	genome	NaN	no
3421	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MA_M.mzXML	CNS615	genome	NaN	no
3422	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MA_E.mzXML	CNS615	genome	NaN	no
3423	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_PDK_B.mzXML	CNS615	genome	NaN	no
3424	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_PDK_M.mzXML	CNS615	genome	NaN	no
3425	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_PDK_E.mzXML	CNS615	genome	NaN	no
3426	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_YP_B.mzXML	CNS615	genome	NaN	no
3427	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_YP_M.mzXML	CNS615	genome	NaN	no
3428	GCA_000365385.1 	GenBank_accession	SAMN02194547	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_YP_E.mzXML	CNS615	genome	NaN	no
3429	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_A1_B.mzXML	CNT302	genome	NaN	no
3430	GCA_000377525.1 	GenBank_accession	SAMN02194422	ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNT302_A1_M.mzXML	CNT302	genome	NaN	no
