	NCBI_ID	Database	BioSample	LCMS_file	Genome_label	Method	New_NCBI_ID	Downloaded
134	2517572145	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-148-4_neg.mzXML	Salinispora vitiensis CNT148	genome	NaN	yes
135	2517572145	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-148-5.mzXML	Salinispora vitiensis CNT148	genome	NaN	yes
136	2517572145	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-148-5_neg.mzXML	Salinispora vitiensis CNT148	genome	NaN	yes
137	2517572145	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-148-6.mzXML	Salinispora vitiensis CNT148	genome	NaN	yes
138	2517572145	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-148-6_neg.mzXML	Salinispora vitiensis CNT148	genome	NaN	yes
139	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-1.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
140	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-1_neg.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
141	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-2.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
142	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-2_neg.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
143	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-3.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
144	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-3_neg.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
145	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-4.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
146	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-4_neg.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
147	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-5.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
148	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-5_neg.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
149	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-6.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
150	2515154177	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085159/raw/SIRENAS%20DATA%20POST_NEG/T-029-6_neg.mzXML	Salinispora oceanensis CNT029	genome	NaN	yes
151	2528311045	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085179/peak/Q329-2_21_01_10119.mzXML	CNQ-329	genome	NaN	yes
152	2524023247	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085179/peak/Paired_Omics/Q865-1_42_01_10363.mzXML	CNQ-865	genome	NaN	yes
153	2515154206	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085179/peak/T371-1_26_01_10343.mzXML	CNT-371	genome	NaN	yes
154	2518285564	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085179/peak/Y243_2_14_01_9377.mzXML	CNY-243	genome	NaN	yes
155	2747842505	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085179/peak/Z306_8_8_01_9369.mzXML	CNZ-306	genome	NaN	yes
156	Bifi_brev_HPH0326_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_856_RE1_01_22152.mzXML	Bifi_brev_HPH0326_V1	genome	NaN	yes
157	Bifi_brev_HPH0326_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_856_RE4_01_22493.mzXML	Bifi_brev_HPH0326_V1	genome	NaN	yes
158	Bifi_brev_HPH0326_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_856_BE1_01_23067.mzXML	Bifi_brev_HPH0326_V1	genome	NaN	yes
159	Rumi_lact_CC59_002D_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_1057_RC3_01_24957.mzXML	Rumi_lact_CC59_002D_V1	genome	NaN	yes
160	StaphepE13Av01	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_799_RC5_01_22547.mzXML	StaphepE13Av01	genome	NaN	yes
161	StaphepE13Av01	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_799_RC7_01_22209.mzXML	StaphepE13Av01	genome	NaN	yes
162	StaphepE13Av01	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_799_RC6_01_22960.mzXML	StaphepE13Av01	genome	NaN	yes
163	Trep_dent_US-Trep_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_573_RB3_01_22453.mzXML	Trep_dent_US-Trep_V1	genome	NaN	yes
164	Trep_dent_ASLM_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_574_RB1_01_22113.mzXML	Trep_dent_ASLM_V1	genome	NaN	yes
165	Bact_dore_CL02T00C15_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_717_RB8_01_22120.mzXML	Bact_dore_CL02T00C15_V1	genome	NaN	yes
166	Bact_dore_CL02T00C15_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_717_RB11_01_22461.mzXML	Bact_dore_CL02T00C15_V1	genome	NaN	yes
167	Bact_dore_CL02T00C15_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_717_BB11_01_23038.mzXML	Bact_dore_CL02T00C15_V1	genome	NaN	yes
168	Bact_dore_CL02T12C06_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_719_RB9_01_22121.mzXML	Bact_dore_CL02T12C06_V1	genome	NaN	yes
169	Bact_dore_CL02T12C06_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_719_RB12_01_22462.mzXML	Bact_dore_CL02T12C06_V1	genome	NaN	yes
170	Bact_dore_CL02T12C06_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_719_BB12_01_23039.mzXML	Bact_dore_CL02T12C06_V1	genome	NaN	yes
171	Bact_cell_CL02T12C19_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_726_RB6_01_22118.mzXML	Bact_cell_CL02T12C19_V1	genome	NaN	yes
172	Bact_cell_CL02T12C19_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_726_RB9_01_22459.mzXML	Bact_cell_CL02T12C19_V1	genome	NaN	yes
173	Bact_cell_CL02T12C19_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_726_BB9_01_23036.mzXML	Bact_cell_CL02T12C19_V1	genome	NaN	yes
174	Bact_thet_CL09T03C10_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_727_RC2_01_22127.mzXML	Bact_thet_CL09T03C10_V1	genome	NaN	yes
175	Bact_thet_CL09T03C10_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_727_RC5_01_22468.mzXML	Bact_thet_CL09T03C10_V1	genome	NaN	yes
176	Bact_thet_CL09T03C10_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_727_BC5_01_23045.mzXML	Bact_thet_CL09T03C10_V1	genome	NaN	yes
177	Para_john_CL02T12C29_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_731_RA12_01_22449.mzXML	Para_john_CL02T12C29_V1	genome	NaN	yes
178	Blongum44Bv1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_845_RE5_01_22156.mzXML	Blongum44Bv1	genome	NaN	yes
179	Blongum44Bv1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_845_RE9_01_22498.mzXML	Blongum44Bv1	genome	NaN	yes
180	Blongum44Bv1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_845_BE6_01_23072.mzXML	Blongum44Bv1	genome	NaN	yes
181	Blongum35Bv1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_847_RE4_01_22155.mzXML	Blongum35Bv1	genome	NaN	yes
182	Blongum35Bv1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_847_RE8_01_22497.mzXML	Blongum35Bv1	genome	NaN	yes
183	Blongum35Bv1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_847_BE5_01_23071.mzXML	Blongum35Bv1	genome	NaN	yes
184	OulMSTE5v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI877_RE5_01_22658.mzXML	OulMSTE5v1	genome	NaN	yes
185	Sele_noxi_F0398_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_270_RG1_01_22349.mzXML	Sele_noxi_F0398_V1	genome	NaN	yes
186	Sele_noxi_F0398_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_270_RE4_01_24979.mzXML	Sele_noxi_F0398_V1	genome	NaN	yes
187	Clos_orbi_1_3_50AFAA_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_303_RA3_01_22102.mzXML	Clos_orbi_1_3_50AFAA_V1	genome	NaN	yes
188	Clos_orbi_1_3_50AFAA_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_303_RA5_01_22442.mzXML	Clos_orbi_1_3_50AFAA_V1	genome	NaN	yes
189	Clos_orbi_1_3_50AFAA_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_303_BA7_01_23021.mzXML	Clos_orbi_1_3_50AFAA_V1	genome	NaN	yes
190	Clos_clos_2_1_49FAA_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_306_RA2_01_22439.mzXML	Clos_clos_2_1_49FAA_V1	genome	NaN	yes
191	Clos_clos_2_1_49FAA_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM__306_RA1_01_22100.mzXML	Clos_clos_2_1_49FAA_V1	genome	NaN	yes
192	Clos_clos_2_1_49FAA_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_306_BA4_01_23018.mzXML	Clos_clos_2_1_49FAA_V1	genome	NaN	yes
193	Euba_infi_F0142_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_369_RE3_01_22231.mzXML	Euba_infi_F0142_V1	genome	NaN	yes
194	Aggr_aphr_F0387_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_206_RE9_01_22577.mzXML	Aggr_aphr_F0387_V1	genome	NaN	yes
195	Aggr_aphr_F0387_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_206_RF4_01_22245.mzXML	Aggr_aphr_F0387_V1	genome	NaN	yes
196	Aggr_aphr_F0387_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_206_RE9_01_22989.mzXML	Aggr_aphr_F0387_V1	genome	NaN	yes
197	Geme_haem_M341_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_239_RA11_01_22773.mzXML	Geme_haem_M341_V1	genome	NaN	yes
198	Lacto_cris_MV-1A-US_V2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_637_RC11_01_22799.mzXML	Lacto_cris_MV-1A-US_V2	genome	NaN	yes
199	Lacto_cris_MV-1A-US_V2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_637_BC9_01_22706.mzXML	Lacto_cris_MV-1A-US_V2	genome	NaN	yes
200	RaeriaF0474v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_818_RB12_01_22541.mzXML	RaeriaF0474v1	genome	NaN	yes
201	RaeriaF0474v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_818_RC2_01_22204.mzXML	RaeriaF0474v1	genome	NaN	yes
202	RaeriaF0474v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_818_RC2_01_22956.mzXML	RaeriaF0474v1	genome	NaN	yes
203	Pseu_sp_HPB0071_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_860_RB11_01_22200.mzXML	Pseu_sp_HPB0071_V1	genome	NaN	yes
204	Pseu_sp_HPB0071_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_860_RB11_01_22952.mzXML	Pseu_sp_HPB0071_V1	genome	NaN	yes
205	Prev_nigr_F0103_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_271_RB3_01_22286.mzXML	Prev_nigr_F0103_V1	genome	NaN	yes
206	Prev_nigr_F0103_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_271_RD8_01_24970.mzXML	Prev_nigr_F0103_V1	genome	NaN	yes
207	Kleb_oxyt_10-5242_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_623_RB3_01_22778.mzXML	Kleb_oxyt_10-5242_V1	genome	NaN	yes
208	Kleb_oxyt_10-5242_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_623_BB1_01_22870.mzXML	Kleb_oxyt_10-5242_V1	genome	NaN	yes
209	Kleb_oxyt_10-5242_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_623_BB1_01_22685.mzXML	Kleb_oxyt_10-5242_V1	genome	NaN	yes
210	Kleb_oxyt_10-5243_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_624_RB4_01_22779.mzXML	Kleb_oxyt_10-5243_V1	genome	NaN	yes
211	Kleb_oxyt_10-5243_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_624_BB2_01_22871.mzXML	Kleb_oxyt_10-5243_V1	genome	NaN	yes
212	Kleb_oxyt_10-5243_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_624_BB2_01_22686.mzXML	Kleb_oxyt_10-5243_V1	genome	NaN	yes
213	Kleb_oxyt_10-5246_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_627_RB7_01_22782.mzXML	Kleb_oxyt_10-5246_V1	genome	NaN	yes
214	Kleb_oxyt_10-5246_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_627_BB5_01_22874.mzXML	Kleb_oxyt_10-5246_V1	genome	NaN	yes
215	Kleb_oxyt_10-5246_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_627_BB5_01_22689.mzXML	Kleb_oxyt_10-5246_V1	genome	NaN	yes
216	Kleb_oxyt_10-5249_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_629_RB9_01_22784.mzXML	Kleb_oxyt_10-5249_V1	genome	NaN	yes
217	Kleb_oxyt_10-5249_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_629_BB7_01_22876.mzXML	Kleb_oxyt_10-5249_V1	genome	NaN	yes
218	Kleb_oxyt_10-5249_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_629_BB7_01_22691.mzXML	Kleb_oxyt_10-5249_V1	genome	NaN	yes
219	Cory_sp_HFH0082_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_784_RA6_01_22522.mzXML	Cory_sp_HFH0082_V1	genome	NaN	yes
220	Cory_sp_HFH0082_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_784_RA6_01_22182.mzXML	Cory_sp_HFH0082_V1	genome	NaN	yes
221	Cory_sp_HFH0082_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_784_RA7_01_22935.mzXML	Cory_sp_HFH0082_V1	genome	NaN	yes
222	Paen_sp_HGH0030_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_788_RB5_01_22946.mzXML	Paen_sp_HGH0030_V1	genome	NaN	yes
223	Prev_oral_HGA0225_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_849_RB4_01_22287.mzXML	Prev_oral_HGA0225_V1	genome	NaN	yes
224	Bact_ster_CC31F_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1036_RD7_01_22145.mzXML	Bact_ster_CC31F_V1	genome	NaN	yes
225	Bact_ster_CC31F_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_1036_RD10_01_22486.mzXML	Bact_ster_CC31F_V1	genome	NaN	yes
226	Bact_ster_CC31F_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_1036_BD8_01_23061.mzXML	Bact_ster_CC31F_V1	genome	NaN	yes
227	Stre_para_CC87K_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_1060_RF1_01_22828.mzXML	Stre_para_CC87K_V1	genome	NaN	yes
228	Stre_para_CC87K_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_1060_BD11_01_22906.mzXML	Stre_para_CC87K_V1	genome	NaN	yes
229	Stre_para_CC87K_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_1060_BE8_01_22731.mzXML	Stre_para_CC87K_V1	genome	NaN	yes
230	Stre_sang_CC94A_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_1061_RF6_01_22833.mzXML	Stre_sang_CC94A_V1	genome	NaN	yes
231	Stre_sang_CC94A_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_1061_BE4_01_22912.mzXML	Stre_sang_CC94A_V1	genome	NaN	yes
232	Stre_sang_CC94A_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_1061_BF1_01_22737.mzXML	Stre_sang_CC94A_V1	genome	NaN	yes
233	Kleb_oxyt_09-7231_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_622_RB2_01_22777.mzXML	Kleb_oxyt_09-7231_V1	genome	NaN	yes
234	Kleb_oxyt_09-7231_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_622_BA12_01_22868.mzXML	Kleb_oxyt_09-7231_V1	genome	NaN	yes
235	Kleb_oxyt_09-7231_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_622_BA12_01_22683.mzXML	Kleb_oxyt_09-7231_V1	genome	NaN	yes
236	SspAC15v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_883_RF9_01_22836.mzXML	SspAC15v1	genome	NaN	yes
237	SspAC15v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_883_BE7_01_22915.mzXML	SspAC15v1	genome	NaN	yes
238	SspAC15v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_883_BF4_01_22740.mzXML	SspAC15v1	genome	NaN	yes
239	SspACC21v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_884_RF10_01_22837.mzXML	SspACC21v1	genome	NaN	yes
240	SspACC21v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_884_BE8_01_22916.mzXML	SspACC21v1	genome	NaN	yes
241	SspACC21v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_884_BF5_01_22741.mzXML	SspACC21v1	genome	NaN	yes
242	SspCM7v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_885_RG5_01_22845.mzXML	SspCM7v1	genome	NaN	yes
243	SspCM7v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_885_RH4_01_23095.mzXML	SspCM7v1	genome	NaN	yes
244	SspCM7v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_885_BF12_01_22748.mzXML	SspCM7v1	genome	NaN	yes
245	SspOBRC6v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_886_RG6_01_22846.mzXML	SspOBRC6v1	genome	NaN	yes
246	SspOBRC6v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_886_RH5_01_23096.mzXML	SspOBRC6v1	genome	NaN	yes
247	SspOBRC6v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_886_BG1_01_22750.mzXML	SspOBRC6v1	genome	NaN	yes
248	SspBS21v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_889_RG1_01_22841.mzXML	SspBS21v1	genome	NaN	yes
249	SspBS21v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_889_BE11_01_22919.mzXML	SspBS21v1	genome	NaN	yes
250	SspBS21v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_889_BF8_01_22744.mzXML	SspBS21v1	genome	NaN	yes
251	VspACP1v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM__778_RG2_01_24994.mzXML	VspACP1v1	genome	NaN	yes
252	CspBV3AC2v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_825_RE9_01_22420.mzXML	CspBV3AC2v1	genome	NaN	yes
253	CspBV3AC2v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_825_RE3_01_25865.mzXML	CspBV3AC2v1	genome	NaN	yes
254	CspBV3AC2v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI825_RE11_01_22664.mzXML	CspBV3AC2v1	genome	NaN	yes
255	BspMSTE12v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_868_RE7_01_22158.mzXML	BspMSTE12v1	genome	NaN	yes
